UID,composite_ID,test,congruence,theta,se_theta,Age,Age_c,TSVR_hours,recip_TSVR,log_TSVR
A101,A101_1,1,Incongruent,0.44689605,0.2365098342133737,69.0,24.43,1.0,0.5,0.6931471805599453
A101,A101_2,2,Incongruent,-0.50965416,0.2365098342133737,69.0,24.43,29.12,0.033200531208499334,3.405189402931693
A101,A101_3,3,Incongruent,-0.4359814,0.2365098342133737,69.0,24.43,75.21,0.013121637580370032,4.333492687678026
A101,A101_4,4,Incongruent,-0.5481525,0.2365098342133737,69.0,24.43,150.22,0.006612881893929374,5.018735730130124
A102,A102_1,1,Incongruent,-0.64556795,0.2365098342133737,68.0,23.43,1.0,0.5,0.6931471805599453
A102,A102_2,2,Incongruent,1.1701075,0.2365098342133737,68.0,23.43,29.13,0.03318951211417192,3.40552135314221
A102,A102_3,3,Incongruent,-0.24429756,0.2365098342133737,68.0,23.43,75.27,0.01311131506490101,4.3342796761761475
A102,A102_4,4,Incongruent,0.6889397,0.2365098342133737,68.0,23.43,150.41,0.006604583581005218,5.019991389020281
A103,A103_1,1,Incongruent,1.5161003,0.2365098342133737,68.0,23.43,1.0,0.5,0.6931471805599453
A103,A103_2,2,Incongruent,-0.40180504,0.2365098342133737,68.0,23.43,27.26,0.035385704175513094,3.3414473772563813
A103,A103_3,3,Incongruent,-0.86616784,0.2365098342133737,68.0,23.43,80.24,0.012309207287050714,4.397407736712184
A103,A103_4,4,Incongruent,-0.9358198,0.2365098342133737,68.0,23.43,149.72,0.006634819532908705,5.015423810828053
A104,A104_1,1,Incongruent,1.2890347,0.2365098342133737,66.0,21.43,1.0,0.5,0.6931471805599453
A104,A104_2,2,Incongruent,0.59902304,0.2365098342133737,66.0,21.43,22.6,0.0423728813559322,3.1612467120315646
A104,A104_3,3,Incongruent,-0.4135195,0.2365098342133737,66.0,21.43,72.62,0.013583265417006248,4.298916727950875
A104,A104_4,4,Incongruent,-1.1469584,0.2365098342133737,66.0,21.43,145.78,0.006812917291184085,4.9889348671169165
A105,A105_1,1,Incongruent,0.79853475,0.2365098342133737,68.0,23.43,1.0,0.5,0.6931471805599453
A105,A105_2,2,Incongruent,0.124345265,0.2365098342133737,68.0,23.43,22.77,0.04206983592763988,3.1684242813721024
A105,A105_3,3,Incongruent,-0.97130466,0.2365098342133737,68.0,23.43,69.46,0.01419244961680386,4.255045172913092
A105,A105_4,4,Incongruent,-0.40869832,0.2365098342133737,68.0,23.43,146.2,0.006793478260869566,4.991792206294776
A106,A106_1,1,Incongruent,1.2260157,0.2365098342133737,66.0,21.43,1.0,0.5,0.6931471805599453
A106,A106_2,2,Incongruent,-0.43201688,0.2365098342133737,66.0,21.43,22.64,0.04230118443316413,3.1629401925378975
A106,A106_3,3,Incongruent,-0.21938318,0.2365098342133737,66.0,21.43,66.08,0.01490757304710793,4.205885936955008
A106,A106_4,4,Incongruent,0.57478887,0.2365098342133737,66.0,21.43,147.13,0.006750826976304598,4.998090266593961
A107,A107_1,1,Incongruent,-0.5693406,0.2365098342133737,70.0,25.43,1.0,0.5,0.6931471805599453
A107,A107_2,2,Incongruent,-0.9967513,0.2365098342133737,70.0,25.43,26.22,0.036737692872887584,3.30395199722332
A107,A107_3,3,Incongruent,-1.1911126,0.2365098342133737,70.0,25.43,71.45,0.013802622498274672,4.282896668766692
A107,A107_4,4,Incongruent,-0.66778487,0.2365098342133737,70.0,25.43,145.95,0.006805035726437565,4.990092392864926
A108,A108_1,1,Incongruent,-0.5866931,0.2365098342133737,69.0,24.43,1.0,0.5,0.6931471805599453
A108,A108_2,2,Incongruent,-0.8319504,0.2365098342133737,69.0,24.43,27.61,0.03495281370150297,3.3537563070620187
A108,A108_3,3,Incongruent,-0.5968496,0.2365098342133737,69.0,24.43,68.96,0.014293882218410521,4.247923650150401
A108,A108_4,4,Incongruent,-1.3508645,0.2365098342133737,69.0,24.43,152.12,0.006530825496342737,5.031221927704644
A109,A109_1,1,Incongruent,-0.23544823,0.2365098342133737,68.0,23.43,1.0,0.5,0.6931471805599453
A109,A109_2,2,Incongruent,-1.0278164,0.2365098342133737,68.0,23.43,24.65,0.038986354775828465,3.2445435716167785
A109,A109_3,3,Incongruent,0.26390916,0.2365098342133737,68.0,23.43,71.17,0.013856172925038103,4.279024447084182
A109,A109_4,4,Incongruent,-1.3818485,0.2365098342133737,68.0,23.43,149.87,0.006628222973420825,5.016418538851983
